exp_id,page_id,time,fixation
1819,2690,13,"[[616.375, 589.0, 205, 105629, 105834], [912.3333333333334, 589.0, 227, 105942, 106169], [890.2222222222222, 589.0, 217, 106195, 106412], [692.0, 589.0, 201, 106519, 106720], [1003.4444444444445, 589.0, 201, 108078, 108279], [1263.8333333333333, 589.0, 497, 108390, 108887], [866.5, 589.0, 243, 109179, 109422], [1124.6153846153845, 589.0, 301, 109579, 109880], [953.5333333333333, 589.0, 357, 110006, 110363], [1157.4444444444443, 589.0, 207, 110566, 110773], [1111.2857142857142, 589.0, 213, 111071, 111284], [1354.1666666666667, 589.0, 208, 111757, 111965], [1290.7777777777778, 589.0, 274, 111992, 112266]]"
1819,2690,14,"[[1216.8, 589.0, 441, 113427, 113868], [1373.1666666666667, 589.0, 334, 114084, 114418], [1339.625, 589.0, 211, 114448, 114659], [1502.375, 589.0, 208, 114918, 115126], [1525.5625, 589.0, 421, 115855, 116276], [872.0, 641.0, 317, 116591, 116908], [688.7777777777778, 641.0, 215, 117081, 117296], [615.5, 641.0, 200, 117358, 117558], [560.75, 641.0, 200, 117592, 117792], [671.4, 641.0, 266, 117826, 118092], [730.6666666666666, 641.0, 227, 118155, 118382], [1162.7777777777778, 641.0, 238, 118775, 119013], [1093.6, 641.0, 264, 119042, 119306], [989.8888888888889, 641.0, 221, 119362, 119583], [1083.6470588235295, 641.0, 442, 119634, 120076], [906.7777777777778, 641.0, 225, 120299, 120524]]"
1819,2690,15,"[[1192.125, 641.0, 237, 122260, 122497], [1579.6923076923076, 641.0, 347, 122766, 123113], [443.125, 693.0, 426, 124881, 125307], [615.8888888888889, 693.0, 226, 125737, 125963], [573.6923076923077, 693.0, 345, 125993, 126338], [1139.4, 693.0, 251, 126907, 127158], [1405.8823529411766, 693.0, 407, 128033, 128440], [1360.111111111111, 693.0, 209, 128740, 128949], [1359.090909090909, 693.0, 284, 129146, 129430]]"
1819,2690,16,"[[1614.7857142857142, 693.0, 349, 129825, 130174], [1455.857142857143, 693.0, 202, 130434, 130636], [603.9090909090909, 641.0, 316, 132952, 133268], [530.625, 641.0, 220, 133320, 133540], [657.5, 641.0, 215, 133634, 133849], [738.1, 641.0, 260, 134645, 134905], [892.1333333333333, 641.0, 392, 135017, 135409], [824.25, 641.0, 236, 135484, 135720], [900.0, 641.0, 203, 135796, 135999], [1183.909090909091, 641.0, 267, 136223, 136490], [1050.3636363636363, 641.0, 267, 136615, 136882], [1289.75, 641.0, 281, 137031, 137312]]"
1819,2690,17,"[[459.2105263157895, 745.0, 536, 145020, 145556]]"
1819,2691,18,"[[708.1, 121.0, 277, 155255, 155532], [934.0, 121.0, 486, 155704, 156190], [1043.0, 121.0, 220, 156593, 156813], [889.375, 121.0, 205, 156924, 157129], [914.6666666666666, 121.0, 307, 157154, 157461], [1276.6, 121.0, 270, 158178, 158448], [537.5714285714286, 173.0, 217, 161033, 161250], [600.0, 173.0, 214, 161476, 161690]]"
1819,2691,19,"[[732.0, 173.0, 220, 161749, 161969], [774.5454545454545, 173.0, 337, 161999, 162336], [871.1428571428571, 173.0, 211, 162366, 162577], [841.8571428571429, 173.0, 207, 162602, 162809], [798.5, 173.0, 235, 162832, 163067], [1039.7142857142858, 173.0, 416, 163268, 163684], [1117.6, 173.0, 282, 163768, 164050], [1241.111111111111, 173.0, 262, 164218, 164480], [1118.142857142857, 173.0, 402, 164583, 164985], [1503.2857142857142, 173.0, 223, 165235, 165458], [1517.6666666666667, 173.0, 320, 165482, 165802], [662.6666666666666, 225.0, 220, 166984, 167204], [791.4444444444445, 225.0, 234, 167258, 167492], [721.6666666666666, 225.0, 225, 167632, 167857]]"
1820,2692,0,"[[711.5555555555555, 121.0, 241, 1513, 1754], [433.0, 121.0, 302, 2104, 2406], [536.7, 121.0, 297, 2444, 2741], [588.5714285714286, 121.0, 210, 2778, 2988], [738.75, 121.0, 242, 3080, 3322], [789.3636363636364, 121.0, 269, 3357, 3626], [748.3333333333334, 121.0, 215, 3711, 3926], [988.2608695652174, 121.0, 689, 4289, 4978], [1047.5714285714287, 121.0, 218, 5008, 5226], [1118.0454545454545, 121.0, 749, 5263, 6012], [1131.3333333333333, 121.0, 404, 6040, 6444], [1103.0, 121.0, 241, 6475, 6716], [1228.375, 121.0, 224, 6816, 7040], [1308.4444444444443, 121.0, 264, 7109, 7373], [1442.125, 121.0, 228, 7562, 7790]]"
1820,2692,1,"[[1008.6666666666666, 173.0, 200, 10011, 10211], [889.5555555555555, 173.0, 200, 10262, 10462], [832.4375, 173.0, 384, 10487, 10871], [1004.0, 173.0, 208, 11004, 11212], [1220.0, 173.0, 325, 11487, 11812], [1200.7692307692307, 173.0, 301, 11863, 12164], [704.5714285714286, 173.0, 252, 14484, 14736], [599.4666666666667, 173.0, 498, 14869, 15367], [807.1538461538462, 173.0, 400, 15684, 16084], [723.7, 173.0, 286, 16134, 16420], [871.0625, 173.0, 494, 16518, 17012]]"
1820,2692,2,"[[922.6363636363636, 173.0, 315, 17038, 17353], [1034.7272727272727, 173.0, 287, 17486, 17773], [1000.7272727272727, 173.0, 289, 17802, 18091], [817.1111111111111, 173.0, 206, 18866, 19072], [659.5555555555555, 225.0, 235, 20726, 20961], [519.4642857142857, 225.0, 757, 21106, 21863], [588.25, 225.0, 225, 21929, 22154], [655.8888888888889, 225.0, 236, 22268, 22504], [756.6428571428571, 225.0, 388, 22670, 23058], [810.25, 225.0, 203, 23113, 23316], [867.6666666666666, 225.0, 668, 23341, 24009], [937.4285714285714, 225.0, 224, 24038, 24262], [1009.4166666666666, 225.0, 355, 24293, 24648], [1074.4285714285713, 225.0, 200, 24677, 24877], [1153.2, 225.0, 279, 24915, 25194]]"
1820,2692,3,"[[1216.2857142857142, 225.0, 200, 25244, 25444], [1231.8, 225.0, 301, 25477, 25778], [1456.5, 225.0, 486, 25977, 26463], [1445.5333333333333, 225.0, 430, 26495, 26925], [1587.125, 225.0, 211, 27098, 27309], [1618.7777777777778, 225.0, 241, 27338, 27579], [584.625, 277.0, 204, 28092, 28296], [453.44444444444446, 277.0, 239, 28444, 28683], [789.6363636363636, 277.0, 310, 29235, 29545], [861.375, 277.0, 204, 29572, 29776], [978.0, 277.0, 466, 29869, 30335], [1064.5, 277.0, 209, 30419, 30628], [1125.888888888889, 277.0, 211, 30654, 30865], [1199.2222222222222, 277.0, 221, 30889, 31110], [1394.0, 277.0, 201, 31611, 31812], [1439.0, 277.0, 235, 31837, 32072], [1475.0, 277.0, 282, 32129, 32411], [1468.6, 277.0, 256, 32438, 32694], [1600.2307692307693, 277.0, 364, 32770, 33134]]"
1820,2692,4,"[[557.1, 329.0, 350, 34287, 34637], [542.3636363636364, 329.0, 301, 34670, 34971], [634.6153846153846, 329.0, 387, 35001, 35388], [689.4, 329.0, 296, 35425, 35721], [846.9, 329.0, 263, 35958, 36221], [913.875, 329.0, 221, 36409, 36630], [983.7, 329.0, 593, 36655, 37248], [1369.2, 329.0, 400, 37856, 38256], [1287.2222222222222, 329.0, 238, 38288, 38526], [1353.0, 329.0, 733, 38561, 39294], [1370.5, 329.0, 301, 39320, 39621], [1458.375, 329.0, 216, 39646, 39862], [1503.6470588235295, 329.0, 444, 39885, 40329], [1627.7, 329.0, 240, 40419, 40659]]"
1820,2692,5,"[[507.625, 381.0, 201, 41898, 42099], [566.1, 381.0, 264, 42131, 42395], [584.5, 381.0, 360, 42422, 42782], [743.9166666666666, 381.0, 370, 42915, 43285], [784.7777777777778, 381.0, 225, 43312, 43537], [997.5, 381.0, 437, 43814, 44251], [1055.0, 381.0, 233, 44347, 44580], [1091.6, 381.0, 466, 44614, 45080], [1276.7272727272727, 381.0, 322, 45258, 45580], [1399.375, 381.0, 234, 45765, 45999], [1464.625, 381.0, 202, 46030, 46232], [1484.6666666666667, 381.0, 349, 46264, 46613], [539.3333333333334, 433.0, 316, 47599, 47915], [539.8, 433.0, 270, 47945, 48215], [830.5555555555555, 433.0, 210, 48710, 48920], [773.75, 433.0, 386, 48944, 49330]]"
1820,2692,6,"[[811.6923076923077, 433.0, 345, 49356, 49701], [856.4615384615385, 433.0, 337, 49728, 50065], [1251.875, 433.0, 430, 50639, 51069], [1491.6363636363637, 433.0, 285, 51447, 51732], [748.125, 433.0, 217, 53394, 53611], [857.2, 433.0, 254, 53705, 53959], [948.6, 433.0, 274, 54019, 54293], [933.8571428571429, 433.0, 201, 54343, 54544], [1119.5714285714287, 433.0, 200, 54860, 55060], [1152.0454545454545, 433.0, 762, 55090, 55852], [1292.375, 433.0, 219, 55974, 56193], [1367.6923076923076, 433.0, 368, 56223, 56591], [1256.5555555555557, 433.0, 226, 56708, 56934]]"
1820,2692,7,"[[1508.125, 433.0, 210, 57179, 57389], [613.9, 485.0, 257, 57879, 58136], [1018.4, 485.0, 256, 58594, 58850], [746.2222222222222, 485.0, 200, 59395, 59595], [826.7777777777778, 485.0, 201, 59619, 59820], [834.2, 485.0, 226, 60044, 60270], [1041.7777777777778, 485.0, 207, 60688, 60895], [674.8888888888889, 485.0, 209, 61153, 61362], [761.5454545454545, 485.0, 252, 61386, 61638], [536.1111111111111, 485.0, 208, 61822, 62030], [715.625, 485.0, 207, 62207, 62414], [922.9, 485.0, 228, 62689, 62917], [995.8888888888889, 485.0, 209, 63242, 63451], [1061.375, 485.0, 202, 63548, 63750], [1142.5, 485.0, 243, 63822, 64065], [1087.1, 485.0, 325, 64525, 64850]]"
1820,2692,8,"[[1268.36, 485.0, 749, 65150, 65899], [631.25, 537.0, 229, 67256, 67485], [590.5625, 537.0, 411, 67580, 67991], [502.3636363636364, 537.0, 277, 68109, 68386], [453.93333333333334, 537.0, 401, 68440, 68841], [396.46666666666664, 537.0, 401, 68870, 69271], [507.0, 537.0, 204, 70801, 71005], [466.44444444444446, 537.0, 201, 71055, 71256], [521.4166666666666, 537.0, 276, 71280, 71556], [565.9090909090909, 537.0, 250, 71973, 72223], [666.5454545454545, 537.0, 251, 72273, 72524], [808.0, 537.0, 261, 72696, 72957], [1007.1111111111111, 537.0, 201, 73184, 73385]]"
1820,2692,9,"[[1007.1111111111111, 537.0, 201, 73184, 73385], [971.375, 537.0, 221, 73410, 73631], [920.0, 537.0, 200, 73658, 73858], [954.1, 537.0, 632, 73910, 74542], [1038.5, 537.0, 293, 74567, 74860], [841.4444444444445, 537.0, 233, 74997, 75230], [1296.6666666666667, 537.0, 352, 75563, 75915], [1319.6666666666667, 537.0, 415, 75944, 76359], [1386.909090909091, 537.0, 299, 76385, 76684], [1456.36, 537.0, 729, 76802, 77531], [1386.3846153846155, 537.0, 339, 77561, 77900], [631.625, 589.0, 201, 78583, 78784], [678.3333333333334, 589.0, 242, 78817, 79059], [693.7777777777778, 589.0, 233, 79114, 79347], [1073.0, 589.0, 261, 79815, 80076], [1105.1, 589.0, 268, 80101, 80369], [1398.8181818181818, 589.0, 277, 80626, 80903]]"
1820,2692,10,"[[1573.2142857142858, 589.0, 346, 81521, 81867], [744.2, 641.0, 246, 82489, 82735], [788.4444444444445, 641.0, 259, 82761, 83020], [660.2857142857143, 641.0, 200, 83121, 83321], [577.8461538461538, 641.0, 396, 83358, 83754], [656.5, 641.0, 217, 83790, 84007], [820.5714285714286, 641.0, 200, 84136, 84336], [922.1428571428571, 641.0, 201, 84422, 84623], [975.3076923076923, 641.0, 415, 84703, 85118], [1042.375, 641.0, 224, 85145, 85369], [991.8461538461538, 641.0, 357, 85624, 85981], [1142.3529411764705, 641.0, 481, 86121, 86602], [1259.95, 641.0, 567, 86689, 87256], [1150.25, 641.0, 216, 87434, 87650], [1244.888888888889, 641.0, 221, 87831, 88052], [1358.2307692307693, 641.0, 346, 88210, 88556], [1368.2222222222222, 641.0, 202, 88666, 88868], [1244.7272727272727, 641.0, 261, 89058, 89319]]"
1820,2692,11,"[[1228.9, 641.0, 224, 89717, 89941], [1235.3333333333333, 641.0, 200, 89966, 90166], [1237.0555555555557, 641.0, 440, 90191, 90631], [1327.56, 641.0, 647, 90735, 91382], [1319.6, 641.0, 252, 91409, 91661], [1469.7857142857142, 641.0, 380, 91815, 92195], [1410.125, 641.0, 203, 92218, 92421], [1009.0, 641.0, 205, 92744, 92949], [1394.5714285714287, 641.0, 202, 94963, 95165], [666.375, 693.0, 207, 95447, 95654], [749.0666666666667, 693.0, 464, 95681, 96145], [683.3333333333334, 693.0, 236, 96178, 96414], [784.25, 693.0, 205, 96478, 96683], [823.4, 693.0, 556, 96712, 97268]]"
1820,2692,12,"[[875.8888888888889, 693.0, 233, 97297, 97530], [761.4375, 693.0, 448, 97618, 98066], [1031.3076923076924, 693.0, 340, 98363, 98703], [1054.5833333333333, 693.0, 329, 98726, 99055], [629.1111111111111, 693.0, 233, 101257, 101490], [621.9375, 693.0, 496, 101895, 102391], [677.75, 693.0, 209, 102421, 102630], [724.4, 693.0, 286, 102674, 102960], [640.8571428571429, 693.0, 200, 102990, 103190], [561.8529411764706, 693.0, 1104, 103222, 104326], [603.6666666666666, 693.0, 257, 104366, 104623]]"
1820,2693,13,"[[795.5555555555555, 121.0, 230, 115312, 115542], [873.1111111111111, 121.0, 210, 116092, 116302], [752.6666666666666, 121.0, 311, 116327, 116638], [848.0833333333334, 121.0, 292, 116665, 116957], [987.7777777777778, 121.0, 217, 117156, 117373], [903.125, 121.0, 201, 117432, 117633], [1007.3, 121.0, 246, 117690, 117936], [1057.375, 121.0, 227, 117962, 118189], [1142.1818181818182, 121.0, 368, 118223, 118591], [1183.888888888889, 121.0, 224, 118614, 118838], [1279.625, 121.0, 205, 118866, 119071], [1430.8620689655172, 121.0, 819, 119178, 119997], [1494.888888888889, 121.0, 219, 120021, 120240], [506.25, 173.0, 205, 121080, 121285], [389.22222222222223, 173.0, 247, 121313, 121560], [456.0, 173.0, 239, 122090, 122329]]"
1820,2693,14,"[[509.54545454545456, 173.0, 282, 122411, 122693], [613.6666666666666, 173.0, 370, 122759, 123129], [763.0, 173.0, 266, 123292, 123558], [995.6153846153846, 173.0, 400, 123925, 124325], [1080.7142857142858, 173.0, 201, 124361, 124562], [1194.4444444444443, 173.0, 271, 124659, 124930], [1358.5555555555557, 173.0, 266, 125325, 125591], [1101.7142857142858, 173.0, 200, 125760, 125960], [1131.4285714285713, 173.0, 200, 125990, 126190], [416.05882352941177, 225.0, 450, 126556, 127006], [447.44444444444446, 225.0, 483, 127033, 127516], [636.1818181818181, 225.0, 308, 127760, 128068], [690.0, 225.0, 205, 128100, 128305], [846.1, 225.0, 252, 128387, 128639], [888.6666666666666, 225.0, 477, 128670, 129147], [1039.25, 225.0, 200, 129321, 129521], [1084.0, 225.0, 325, 129548, 129873], [1151.3333333333333, 225.0, 311, 129900, 130211]]"
1820,2693,15,"[[1074.0714285714287, 225.0, 380, 130248, 130628], [1284.7777777777778, 225.0, 231, 130843, 131074], [1542.5555555555557, 225.0, 226, 131469, 131695], [1580.6666666666667, 225.0, 218, 131722, 131940]]"
1820,2693,16,"[[661.0909090909091, 277.0, 285, 139651, 139936], [764.3846153846154, 277.0, 358, 140017, 140375], [693.4, 277.0, 409, 140404, 140813], [907.0625, 277.0, 431, 141009, 141440], [1119.1, 277.0, 247, 141643, 141890], [1157.1538461538462, 277.0, 347, 141915, 142262], [1216.125, 277.0, 241, 142299, 142540], [1385.375, 277.0, 226, 142946, 143172], [500.1, 329.0, 281, 145519, 145800], [579.2222222222222, 329.0, 236, 145830, 146066]]"
1820,2693,17,"[[725.8181818181819, 329.0, 286, 146290, 146576], [765.0909090909091, 329.0, 623, 146603, 147226], [834.5, 329.0, 372, 147264, 147636], [892.0, 329.0, 251, 147659, 147910], [1126.5, 329.0, 200, 148083, 148283], [730.625, 381.0, 423, 148562, 148985], [706.5555555555555, 381.0, 218, 149420, 149638], [1266.7142857142858, 381.0, 206, 150050, 150256], [1200.875, 381.0, 520, 150282, 150802], [1123.5555555555557, 381.0, 217, 150852, 151069], [1206.5, 381.0, 233, 151095, 151328], [800.5, 381.0, 219, 151507, 151726], [606.8571428571429, 381.0, 205, 151894, 152099], [532.9, 381.0, 246, 152124, 152370], [664.8888888888889, 381.0, 549, 152526, 153075], [583.625, 381.0, 212, 153426, 153638], [606.7142857142857, 381.0, 200, 154257, 154457]]"
1820,2693,18,"[[882.5416666666666, 381.0, 769, 154604, 155373], [987.0, 381.0, 361, 155490, 155851], [1083.357142857143, 381.0, 386, 155970, 156356], [1211.2222222222222, 381.0, 228, 156494, 156722], [1142.7777777777778, 381.0, 227, 156752, 156979], [1239.5, 381.0, 345, 157003, 157348], [1468.125, 381.0, 421, 157676, 158097], [450.5, 433.0, 374, 158984, 159358], [532.75, 433.0, 200, 159387, 159587], [618.9230769230769, 433.0, 345, 159611, 159956], [799.9, 433.0, 264, 160190, 160454], [856.7272727272727, 433.0, 324, 160480, 160804], [1090.8823529411766, 433.0, 531, 161215, 161746], [1224.7142857142858, 433.0, 218, 161866, 162084]]"
1820,2693,19,"[[1522.0, 433.0, 200, 162398, 162598], [1642.142857142857, 433.0, 207, 162664, 162871], [578.7142857142857, 485.0, 202, 163967, 164169], [712.125, 485.0, 232, 164265, 164497], [630.4, 485.0, 279, 164534, 164813], [1127.0416666666667, 485.0, 671, 165713, 166384], [1183.25, 485.0, 202, 166413, 166615], [1256.5, 485.0, 249, 166646, 166895], [1305.375, 485.0, 207, 166922, 167129], [1384.25, 485.0, 202, 167159, 167361], [1131.888888888889, 485.0, 231, 167543, 167774], [1105.1666666666667, 485.0, 314, 168047, 168361], [723.1071428571429, 485.0, 782, 168625, 169407], [834.0, 485.0, 334, 169460, 169794], [884.5, 485.0, 250, 169817, 170067], [945.6, 485.0, 248, 170094, 170342]]"
1820,2693,20,"[[1034.0, 485.0, 459, 170369, 170828], [1161.375, 485.0, 237, 170969, 171206], [1228.5384615384614, 485.0, 358, 171233, 171591], [1232.75, 485.0, 483, 171644, 172127], [805.1538461538462, 485.0, 415, 172576, 172991], [1259.090909090909, 485.0, 344, 173407, 173751], [1211.090909090909, 485.0, 325, 173789, 174114], [958.5555555555555, 485.0, 274, 174643, 174917], [1016.2222222222222, 485.0, 266, 174941, 175207], [1070.5, 485.0, 205, 175240, 175445], [1140.7333333333333, 485.0, 403, 175744, 176147], [1753.2857142857142, 485.0, 211, 176811, 177022], [1671.25, 485.0, 200, 177066, 177266]]"
1843,2704,0,"[[376.38461538461536, 121.0, 375, 1864, 2239], [448.35483870967744, 121.0, 880, 2264, 3144], [612.7142857142857, 121.0, 366, 3285, 3651], [654.75, 121.0, 350, 3686, 4036], [708.5, 121.0, 443, 4065, 4508], [779.0909090909091, 121.0, 286, 4544, 4830], [843.875, 121.0, 238, 4856, 5094], [919.5, 121.0, 215, 5128, 5343], [1010.4285714285714, 121.0, 201, 5373, 5574], [1061.25, 121.0, 224, 5615, 5839], [1166.625, 121.0, 213, 5924, 6137], [1216.4545454545455, 121.0, 287, 6162, 6449], [1430.8, 121.0, 257, 6838, 7095], [1463.875, 121.0, 220, 7127, 7347], [584.6153846153846, 173.0, 355, 8303, 8658], [546.0, 173.0, 202, 8687, 8889]]"
1843,2704,1,"[[403.875, 173.0, 201, 8974, 9175], [565.7, 173.0, 251, 9320, 9571], [614.8461538461538, 173.0, 333, 9598, 9931], [706.875, 173.0, 428, 9958, 10386], [772.2, 173.0, 274, 10410, 10684], [830.7272727272727, 173.0, 294, 10712, 11006], [1029.2222222222222, 173.0, 223, 11824, 12047], [1034.0, 173.0, 207, 12129, 12336], [989.25, 173.0, 340, 12362, 12702], [1167.4705882352941, 173.0, 458, 12846, 13304], [1256.5454545454545, 173.0, 300, 13331, 13631], [1275.4117647058824, 173.0, 458, 13656, 14114], [1410.642857142857, 173.0, 356, 14291, 14647], [1344.3636363636363, 173.0, 300, 14671, 14971]]"
1843,2704,2,"[[414.29411764705884, 225.0, 470, 16830, 17300], [400.0, 225.0, 220, 17325, 17545], [713.1333333333333, 225.0, 434, 17748, 18182], [666.9, 225.0, 252, 18214, 18466], [854.6538461538462, 225.0, 777, 18653, 19430], [928.6666666666666, 225.0, 225, 19459, 19684], [983.9090909090909, 225.0, 280, 19718, 19998], [988.8947368421053, 225.0, 509, 20028, 20537], [1176.6666666666667, 225.0, 307, 21085, 21392], [1181.0833333333333, 225.0, 315, 21453, 21768], [1223.9166666666667, 225.0, 1008, 21791, 22799], [1299.6666666666667, 225.0, 322, 22823, 23145], [1429.0, 225.0, 203, 23227, 23430], [1491.4444444444443, 225.0, 486, 23461, 23947], [1530.7777777777778, 225.0, 218, 23978, 24196]]"
1843,2704,3,"[[480.9, 277.0, 280, 25652, 25932], [526.625, 277.0, 205, 25961, 26166], [429.8888888888889, 277.0, 225, 26335, 26560], [472.9, 277.0, 606, 26592, 27198], [447.0, 277.0, 598, 27252, 27850], [469.0, 277.0, 239, 27880, 28119], [626.2608695652174, 277.0, 632, 28234, 28866], [701.25, 277.0, 440, 28922, 29362], [727.7, 277.0, 269, 29631, 29900], [911.125, 277.0, 205, 30227, 30432], [880.0370370370371, 277.0, 742, 30458, 31200], [923.3333333333334, 277.0, 323, 31231, 31554], [907.5555555555555, 277.0, 220, 31662, 31882], [1232.909090909091, 225.0, 268, 32204, 32472], [1057.0, 225.0, 249, 32604, 32853]]"
1843,2704,4,"[[1186.5, 225.0, 249, 32910, 33159], [509.45454545454544, 225.0, 272, 34898, 35170], [621.0, 225.0, 203, 35335, 35538], [696.4166666666666, 225.0, 326, 35573, 35899], [969.2142857142857, 225.0, 391, 36192, 36583], [1083.1818181818182, 225.0, 306, 36890, 37196], [1071.25, 225.0, 201, 37307, 37508], [1144.25, 225.0, 202, 37533, 37735], [1194.7058823529412, 225.0, 466, 37765, 38231], [1168.5, 225.0, 218, 38272, 38490], [1348.5833333333333, 225.0, 356, 38600, 38956], [1267.2173913043478, 225.0, 641, 38989, 39630], [1315.7142857142858, 225.0, 213, 39657, 39870]]"
1843,2704,5,"[[394.30434782608694, 277.0, 659, 41046, 41705], [571.875, 277.0, 203, 41825, 42028], [808.5, 277.0, 220, 43290, 43510], [775.2222222222222, 277.0, 311, 43538, 43849], [850.0, 277.0, 336, 43874, 44210], [1046.888888888889, 277.0, 242, 44397, 44639], [976.4444444444445, 277.0, 223, 45134, 45357], [1017.7777777777778, 277.0, 222, 45388, 45610], [1171.1363636363637, 277.0, 646, 45957, 46603], [1328.4285714285713, 277.0, 359, 46738, 47097], [1388.2222222222222, 277.0, 218, 47124, 47342], [1455.75, 277.0, 326, 47366, 47692], [1587.125, 277.0, 227, 48017, 48244]]"
1843,2704,6,"[[675.4, 329.0, 247, 50048, 50295], [727.6666666666666, 329.0, 229, 50325, 50554], [759.3529411764706, 329.0, 460, 50578, 51038], [1010.875, 329.0, 207, 51223, 51430], [1017.5454545454545, 329.0, 283, 51454, 51737], [998.1, 329.0, 279, 51768, 52047], [1390.0, 329.0, 234, 52567, 52801], [1281.5555555555557, 329.0, 257, 52887, 53144], [1548.1, 329.0, 258, 53818, 54076], [1566.6315789473683, 329.0, 496, 54105, 54601], [711.5, 381.0, 303, 55330, 55633], [513.7, 381.0, 269, 55863, 56132], [593.8461538461538, 381.0, 372, 56158, 56530], [554.2222222222222, 381.0, 231, 56560, 56791], [750.3333333333334, 381.0, 220, 56933, 57153]]"
1843,2704,7,"[[816.0, 381.0, 207, 57184, 57391], [865.8333333333334, 381.0, 341, 57422, 57763], [1077.125, 381.0, 214, 57992, 58206], [1212.6521739130435, 381.0, 631, 58363, 58994], [1274.7777777777778, 381.0, 232, 59025, 59257], [1356.2, 381.0, 402, 59284, 59686], [1480.875, 381.0, 205, 59902, 60107], [743.4761904761905, 433.0, 592, 62335, 62927], [824.6666666666666, 433.0, 226, 63013, 63239], [868.4285714285714, 433.0, 360, 63264, 63624], [1045.9, 433.0, 241, 63757, 63998], [1217.0, 433.0, 203, 64549, 64752], [1372.375, 433.0, 200, 64892, 65092]]"
1843,2704,8,"[[1440.5, 433.0, 268, 65125, 65393], [1493.2857142857142, 433.0, 553, 65424, 65977], [1558.75, 433.0, 210, 66004, 66214], [425.75, 485.0, 579, 67082, 67661], [411.72222222222223, 485.0, 496, 67691, 68187], [496.375, 485.0, 212, 68749, 68961], [481.7, 485.0, 550, 68985, 69535], [602.0, 485.0, 205, 69594, 69799], [628.3846153846154, 485.0, 733, 69829, 70562], [724.1764705882352, 485.0, 485, 70618, 71103], [719.3076923076923, 485.0, 360, 71130, 71490], [689.3333333333334, 485.0, 329, 71518, 71847], [773.125, 485.0, 230, 71882, 72112], [779.5, 485.0, 302, 72144, 72446], [700.0, 485.0, 362, 72475, 72837], [707.75, 485.0, 209, 72867, 73076]]"
1843,2704,9,"[[820.2, 485.0, 258, 73217, 73475], [937.625, 485.0, 422, 73996, 74418], [1220.7222222222222, 485.0, 496, 74677, 75173], [1227.5833333333333, 485.0, 309, 76040, 76349], [1404.7272727272727, 485.0, 300, 76539, 76839], [1336.8636363636363, 485.0, 599, 76879, 77478], [1419.857142857143, 485.0, 369, 77508, 77877], [1597.5555555555557, 485.0, 253, 78063, 78316], [526.0, 537.0, 286, 79474, 79760], [337.22222222222223, 537.0, 224, 79927, 80151], [696.9333333333333, 537.0, 384, 80466, 80850], [608.25, 537.0, 203, 80973, 81176]]"
1843,2704,10,"[[935.2608695652174, 537.0, 639, 81676, 82315], [973.0555555555555, 537.0, 468, 82340, 82808], [1066.6363636363637, 537.0, 279, 82919, 83198], [1331.625, 537.0, 217, 83586, 83803], [606.8888888888889, 589.0, 260, 85316, 85576], [598.25, 589.0, 201, 85605, 85806], [459.0, 589.0, 216, 85887, 86103], [605.7777777777778, 589.0, 226, 86190, 86416], [572.1, 589.0, 251, 86599, 86850], [682.875, 589.0, 203, 86933, 87136], [698.5, 589.0, 244, 87164, 87408], [791.5384615384615, 589.0, 349, 87450, 87799], [943.3, 589.0, 260, 87936, 88196], [1048.16, 589.0, 670, 88302, 88972], [1095.5555555555557, 589.0, 222, 89005, 89227]]"
1843,2704,11,"[[1291.0, 589.0, 210, 89479, 89689], [1328.0833333333333, 589.0, 318, 89797, 90115], [1449.0, 589.0, 336, 90169, 90505], [1486.125, 589.0, 200, 90530, 90730], [561.875, 641.0, 202, 91774, 91976], [401.1, 641.0, 261, 92229, 92490], [487.8666666666667, 641.0, 411, 92521, 92932], [627.2, 641.0, 252, 93106, 93358], [663.0, 641.0, 228, 93388, 93616], [720.5, 641.0, 213, 93645, 93858], [782.551724137931, 641.0, 788, 93891, 94679], [859.2222222222222, 641.0, 227, 94733, 94960], [1003.2857142857143, 641.0, 372, 95070, 95442], [1197.3846153846155, 641.0, 365, 95729, 96094], [1280.888888888889, 641.0, 222, 96153, 96375], [1321.1, 641.0, 272, 96405, 96677]]"
1843,2704,12,"[[1356.421052631579, 641.0, 1042, 96763, 97805], [1550.9, 641.0, 848, 98127, 98975], [1650.625, 641.0, 203, 99122, 99325], [671.2, 693.0, 394, 99950, 100344], [456.9583333333333, 693.0, 657, 100951, 101608], [510.0, 693.0, 219, 101640, 101859], [591.5625, 693.0, 409, 101890, 102299], [626.4545454545455, 693.0, 274, 102327, 102601], [612.2142857142857, 693.0, 372, 102625, 102997], [691.8181818181819, 693.0, 273, 103102, 103375], [772.4375, 693.0, 419, 103429, 103848], [1079.4545454545455, 693.0, 278, 104184, 104462], [1035.875, 693.0, 221, 104488, 104709], [1158.75, 693.0, 210, 104765, 104975]]"
